age,birthreg,cbsasz,disability,educrec,elignatz,entryc,famstruct,forborn,govtemp,health,hhhsize,inscov,male,marst,natz,ownchild,ownhome,pernum,perwt,povpct,race,serial,statefip,statereg,tmetro_intv,veteran,work,year
9,0,0,0,1,0,NA,1,0,0,3,6,1,1,6,0,0,1,5,896,224.82791,1,26457,19,14,1,0,0,2016
4,0,0,0,1,0,NA,1,0,0,1,6,1,0,6,0,0,1,6,1634,224.82791,1,26457,19,14,1,0,0,2016
53,0,0,0,4,0,NA,4,0,0,2,1,1,1,6,0,0,1,1,2301,500,1,26458,19,14,1,0,1,2016
75,0,0,0,2,0,NA,1,0,0,5,2,1,1,1,0,0,1,1,2109,294.83456,1,26459,19,14,1,1,5,2016
71,0,0,0,2,0,NA,1,0,0,5,2,1,0,1,0,0,1,2,2109,294.83456,1,26459,19,14,1,0,5,2016
21,0,0,0,2,0,NA,4,0,0,3,1,1,1,6,0,0,0,1,2846,202.74106,1,26461,19,14,1,0,1,2016
55,0,0,0,3,0,NA,1,0,0,3,3,1,1,1,0,0,1,1,1144,104.56311,1,26462,19,14,1,1,1,2016
50,0,0,0,2,0,NA,1,0,0,3,3,1,0,1,0,0,1,2,1144,104.56311,1,26462,19,14,1,0,1,2016
18,0,0,0,1,0,NA,1,0,0,1,3,1,0,6,0,0,1,3,1550,104.56311,1,26462,19,14,1,0,1,2016
74,0,0,0,2,0,NA,5,0,0,3,1,1,0,5,0,0,1,1,2109,199.98241,1,26463,19,14,1,0,5,2016
85,0,0,1,1,0,NA,5,0,0,4,1,1,0,5,0,0,1,1,2094,118.41295,1,26464,19,14,1,0,5,2016
54,0,0,1,3,0,NA,5,0,0,4,1,1,0,4,0,0,0,1,2443,243.28928,1,26465,19,14,1,0,1,2016
34,2,0,1,1,1,1,4,1,0,5,1,1,1,4,0,0,0,1,1213,24.328928,2,26467,19,14,1,0,4,2016
54,0,0,0,4,0,NA,1,0,0,2,2,1,1,1,0,0,1,1,2145,500,1,26468,19,14,1,0,1,2016
54,0,0,0,4,0,NA,1,0,0,2,2,1,0,1,0,0,1,2,2145,500,1,26468,19,14,1,0,1,2016
85,0,0,1,3,0,NA,1,0,0,3,2,1,1,1,0,0,1,1,1929,169.76825,1,26470,19,14,1,1,5,2016
85,0,0,0,3,0,NA,1,0,0,3,2,1,0,1,0,0,1,2,1929,169.76825,1,26470,19,14,1,0,5,2016
69,0,0,0,2,0,NA,4,0,0,3,1,1,1,4,0,0,1,1,2261,72.323395,1,26472,19,14,1,0,5,2016
85,0,0,1,2,0,NA,5,0,0,4,1,1,0,2,0,0,0,1,2114,68.197411,1,26473,19,14,1,0,5,2016
51,0,0,0,3,0,NA,1,0,0,3,3,1,0,1,0,0,1,1,2443,500,1,26474,19,14,1,0,1,2016
65,0,0,0,4,0,NA,1,0,0,3,3,1,1,1,0,0,1,2,2443,500,1,26474,19,14,1,0,1,2016
21,0,0,0,3,0,NA,1,0,0,2,3,1,1,6,0,0,1,3,3427,500,1,26474,19,14,1,0,4,2016
50,0,0,0,4,0,NA,1,0,1,2,3,1,0,1,0,0,1,1,1110,500,1,26475,19,14,1,0,1,2016
53,0,0,0,3,0,NA,1,0,0,2,3,1,1,1,0,0,1,2,1110,500,1,26475,19,14,1,0,1,2016
18,0,0,0,1,0,NA,1,0,0,1,3,1,0,6,0,0,1,3,1487,500,1,26475,19,14,1,0,4,2016
63,0,0,0,3,0,NA,1,0,0,2,2,1,0,1,0,0,1,1,1893,358.52814,1,26476,19,14,1,0,1,2016
65,0,0,1,2,0,NA,1,0,0,2,2,1,1,1,0,0,1,2,1893,358.52814,1,26476,19,14,1,1,1,2016
85,0,0,0,2,0,NA,5,0,0,4,1,1,0,6,0,0,1,1,2114,148.9575,1,26478,19,14,1,0,5,2016
57,0,0,0,2,0,NA,1,0,0,3,3,1,1,1,0,0,1,1,2145,500,1,26479,19,14,1,0,1,2016
54,0,0,0,4,0,NA,1,0,1,2,3,1,0,1,0,0,1,2,2145,500,1,26479,19,14,1,0,1,2016
19,0,0,0,3,0,NA,1,0,0,2,3,1,0,6,0,0,1,3,2907,500,1,26479,19,14,1,0,4,2016
25,0,0,0,3,0,NA,5,0,0,2,1,1,0,6,0,0,0,1,2487,194.74495,1,26480,19,14,1,0,1,2016
72,0,0,0,2,0,NA,1,0,0,2,2,1,1,1,0,0,1,1,2442,374.97556,1,26481,19,14,1,0,5,2016
67,0,0,0,4,0,NA,1,0,0,2,2,1,0,1,0,0,1,2,2442,374.97556,1,26481,19,14,1,0,5,2016
48,0,0,0,2,0,NA,1,0,1,2,3,1,1,1,0,1,1,1,1125,500,1,26483,19,14,1,0,1,2016
47,0,0,0,3,0,NA,1,0,0,2,3,1,0,1,0,1,1,2,1125,500,1,26483,19,14,1,0,1,2016
15,0,0,0,1,0,NA,1,0,0,2,3,1,1,6,0,0,1,3,868,500,1,26483,19,14,1,0,1,2016
49,0,0,0,4,0,NA,1,0,0,2,4,1,1,1,0,1,1,1,1040,500,1,26484,19,14,1,0,1,2016
48,0,0,0,4,0,NA,1,0,0,2,4,1,0,1,0,1,1,2,1040,500,1,26484,19,14,1,0,1,2016
19,0,0,0,3,0,NA,1,0,0,2,4,1,1,6,0,0,1,3,1345,500,1,26484,19,14,1,0,1,2016
15,0,0,0,1,0,NA,1,0,0,1,4,1,1,6,0,0,1,4,1174,500,1,26484,19,14,1,0,2,2016
57,0,0,0,4,0,NA,1,0,0,1,2,1,1,1,0,0,1,1,2443,500,1,26485,19,14,1,0,1,2016
53,0,0,0,4,0,NA,1,0,1,3,2,1,0,1,0,0,1,2,2443,500,1,26485,19,14,1,0,1,2016
85,0,0,0,3,0,NA,1,0,0,4,2,1,1,1,0,0,0,1,2114,500,1,26486,19,14,1,1,5,2016
85,0,0,1,4,0,NA,1,0,0,4,2,1,0,1,0,0,0,2,2114,500,1,26486,19,14,1,0,5,2016
38,0,0,0,3,0,NA,1,0,0,2,4,1,1,1,0,1,1,1,1119,327.53369,1,26488,19,14,1,1,1,2016
39,0,0,0,4,0,NA,1,0,0,2,4,1,0,1,0,1,1,2,1119,327.53369,1,26488,19,14,1,0,1,2016
9,0,0,0,1,0,NA,1,0,0,1,4,1,0,6,0,0,1,3,1183,327.53369,1,26488,19,14,1,0,0,2016
2,0,0,0,1,0,NA,1,0,0,1,4,1,1,6,0,0,1,4,1648,327.53369,1,26488,19,14,1,0,0,2016
71,0,0,1,2,0,NA,2,0,0,3,3,1,1,5,0,0,1,1,948,179.72218,1,26489,19,14,1,1,5,2016
21,0,0,0,3,0,NA,2,0,0,3,3,1,0,6,0,0,1,2,1438,179.72218,1,26489,19,14,1,0,1,2016
26,0,0,0,3,0,NA,4,0,0,3,3,1,1,6,0,0,1,3,1677,235.17963,4,26489,19,14,1,0,1,2016
60,0,0,0,2,0,NA,1,0,1,2,2,1,1,1,0,0,1,1,2282,500,1,26490,19,14,1,0,1,2016
57,0,0,0,4,0,NA,1,0,0,2,2,1,0,1,0,0,1,2,2282,500,1,26490,19,14,1,0,1,2016
75,0,0,0,2,0,NA,1,0,0,2,2,1,1,1,0,0,1,1,2005,128.51459,1,26491,19,14,1,1,5,2016
70,0,0,0,2,0,NA,1,0,0,3,2,1,0,1,0,0,1,2,2005,128.51459,1,26491,19,14,1,0,5,2016
57,0,0,0,2,0,NA,1,0,0,2,3,1,1,1,0,1,1,1,1303,500,1,26492,19,14,1,0,1,2016
53,0,0,0,3,0,NA,1,0,0,2,3,1,0,1,0,1,1,2,1303,500,1,26492,19,14,1,0,1,2016
16,0,0,0,1,0,NA,1,0,0,2,3,1,0,6,0,0,1,3,1607,500,1,26492,19,14,1,0,4,2016
53,0,0,0,3,0,NA,1,0,0,2,2,1,1,1,0,0,1,1,2145,500,1,26495,19,14,1,1,1,2016
53,0,0,1,4,0,NA,1,0,0,2,2,1,0,1,0,0,1,2,2145,500,1,26495,19,14,1,0,1,2016
34,0,0,0,2,0,NA,1,0,0,2,4,1,1,1,0,1,1,1,1095,386.92377,1,26498,19,14,1,0,1,2016
38,0,0,0,3,0,NA,1,0,0,2,4,1,0,1,0,1,1,2,1095,386.92377,1,26498,19,14,1,0,1,2016
9,0,0,0,1,0,NA,1,0,0,1,4,1,1,6,0,0,1,3,1646,386.92377,1,26498,19,14,1,0,0,2016
5,0,0,0,1,0,NA,1,0,0,1,4,1,0,6,0,0,1,4,1226,386.92377,1,26498,19,14,1,0,0,2016
40,0,0,0,3,0,NA,2,0,0,2,3,1,1,4,0,1,1,1,1133,261.91348,1,26499,19,14,1,0,1,2016
11,0,0,0,1,0,NA,2,0,0,2,3,1,0,6,0,0,1,2,946,261.91348,1,26499,19,14,1,0,0,2016
7,0,0,0,1,0,NA,2,0,0,2,3,1,1,6,0,0,1,3,1272,261.91348,1,26499,19,14,1,0,0,2016
32,0,0,0,4,0,NA,1,0,0,1,3,1,1,1,0,1,1,1,1570,362.74768,1,26500,19,14,1,0,1,2016
28,10,0,0,3,1,6,1,0,0,1,3,1,0,1,0,1,1,2,1570,362.74768,3,26500,19,14,1,0,1,2016
3,0,0,0,1,0,NA,1,0,0,1,3,1,0,6,0,0,1,3,1221,362.74768,1,26500,19,14,1,0,0,2016
29,0,0,0,3,0,NA,1,0,1,2,3,1,1,1,0,1,1,1,1349,440.38684,1,26501,19,14,1,0,1,2016
26,0,0,0,3,0,NA,1,0,0,3,3,1,0,1,0,1,1,2,1349,440.38684,1,26501,19,14,1,0,1,2016
4,0,0,0,1,0,NA,1,0,0,3,3,1,1,6,0,0,1,3,1752,440.38684,1,26501,19,14,1,0,0,2016
31,0,0,0,3,0,NA,1,0,1,1,4,1,1,1,0,1,1,1,1323,405.98685,1,26502,19,14,1,0,1,2016
32,0,0,0,3,0,NA,1,0,0,1,4,1,0,1,0,1,1,2,1323,405.98685,1,26502,19,14,1,0,1,2016
8,0,0,0,1,0,NA,1,0,0,1,4,1,1,6,0,0,1,3,1134,405.98685,1,26502,19,14,1,0,0,2016
5,0,0,0,1,0,NA,1,0,0,1,4,1,0,6,0,0,1,4,1140,405.98685,1,26502,19,14,1,0,0,2016
26,0,0,0,3,0,NA,2,0,1,1,2,1,1,3,0,0,1,1,1232,500,1,26503,19,14,1,1,1,2016
18,0,0,0,3,0,NA,2,0,0,1,2,1,1,6,0,0,1,2,1163,500,1,26503,19,14,1,0,4,2016
67,0,0,0,1,0,NA,5,0,0,3,1,1,0,2,0,0,1,1,1670,83.188179,4,26504,19,14,1,0,5,2016
31,0,0,1,3,0,NA,1,0,0,2,4,1,1,1,0,1,0,1,1359,257.95056,1,26505,19,14,1,0,4,2016
27,0,0,0,3,0,NA,1,0,0,2,4,1,0,1,0,1,0,2,1359,257.95056,1,26505,19,14,1,0,1,2016
5,0,0,0,1,0,NA,1,0,0,2,4,1,0,6,0,0,0,3,1211,257.95056,1,26505,19,14,1,0,0,2016
3,0,0,0,1,0,NA,1,0,0,2,4,1,1,6,0,0,0,4,1543,257.95056,1,26505,19,14,1,0,0,2016
39,0,0,0,2,0,NA,3,0,0,2,4,0,0,4,0,1,1,1,1036,206.12831,1,26506,19,14,1,0,1,2016
19,0,0,0,3,0,NA,3,0,0,1,4,1,1,6,0,0,1,2,1252,206.12831,1,26506,19,14,1,0,2,2016
11,0,0,0,1,0,NA,3,0,0,1,4,1,1,6,0,0,1,3,1343,206.12831,1,26506,19,14,1,0,0,2016
8,0,0,0,1,0,NA,3,0,0,1,4,1,1,6,0,0,1,4,1408,206.12831,1,26506,19,14,1,0,0,2016
45,0,0,0,3,0,NA,3,0,0,3,4,1,0,4,0,1,1,1,965,170.30792,1,26507,19,14,1,0,1,2016
15,0,0,0,1,0,NA,3,0,0,1,4,1,0,6,0,0,1,2,920,170.30792,1,26507,19,14,1,0,4,2016
10,0,0,0,1,0,NA,3,0,0,1,4,1,1,6,0,0,1,3,1095,170.30792,1,26507,19,14,1,0,0,2016
49,0,0,0,3,0,NA,4,0,0,2,4,1,1,4,0,1,1,4,965,283.86182,1,26507,19,14,1,0,1,2016
34,0,0,1,4,0,NA,4,0,0,1,1,1,1,6,0,0,0,1,1735,153.68584,3,26508,19,14,1,0,3,2016
43,0,0,0,2,0,NA,1,0,0,2,4,1,1,1,0,1,1,1,1396,463.53802,1,26509,19,14,1,0,1,2016
43,0,0,0,4,0,NA,1,0,1,2,4,1,0,1,0,1,1,2,1396,463.53802,1,26509,19,14,1,0,1,2016
10,0,0,0,1,0,NA,1,0,0,1,4,1,1,6,0,0,1,3,1515,463.53802,1,26509,19,14,1,0,0,2016
7,0,0,0,1,0,NA,1,0,0,1,4,1,1,6,0,0,1,4,1428,463.53802,1,26509,19,14,1,0,0,2016
85,0,0,0,2,0,NA,5,0,0,3,1,1,0,5,0,0,1,1,1929,169.33228,1,26510,19,14,1,0,5,2016
74,0,0,0,2,0,NA,1,0,0,4,2,1,0,1,0,0,1,1,2005,174.13095,1,26512,19,14,1,0,5,2016
78,0,0,0,2,0,NA,1,0,0,4,2,1,1,1,0,0,1,2,2005,174.13095,1,26512,19,14,1,1,5,2016
61,0,0,0,2,0,NA,1,0,0,4,2,1,0,1,0,0,1,1,1993,76.422409,1,26513,19,14,1,0,5,2016
66,0,0,0,3,0,NA,1,0,0,3,2,1,1,1,0,0,1,2,1993,76.422409,1,26513,19,14,1,1,1,2016
70,0,0,0,2,0,NA,1,0,0,3,2,1,0,1,0,0,1,1,2118,160.82646,1,26514,19,14,1,0,5,2016
66,0,0,0,2,0,NA,1,0,0,3,2,1,1,1,0,0,1,2,2118,160.82646,1,26514,19,14,1,0,5,2016
35,0,0,0,2,0,NA,4,0,0,2,3,0,1,6,0,1,1,1,1469,275.72784,1,26515,19,14,1,0,2,2016
28,0,0,0,3,0,NA,5,0,0,3,3,1,0,6,0,1,1,2,1469,177.81723,1,26515,19,14,1,0,1,2016
6,0,0,0,1,0,NA,5,0,0,2,3,1,1,6,0,0,1,3,1211,177.81723,1,26515,19,14,1,0,0,2016
46,0,0,0,3,0,NA,2,0,0,3,3,1,1,4,0,1,1,1,1266,209.52032,1,26516,19,14,1,0,1,2016
16,0,0,0,1,0,NA,2,0,0,1,3,1,1,6,0,0,1,2,1152,209.52032,1,26516,19,14,1,0,4,2016
13,0,0,0,1,0,NA,2,0,0,1,3,1,0,6,0,0,1,3,1411,209.52032,1,26516,19,14,1,0,0,2016
55,0,0,0,2,0,NA,1,0,0,3,2,1,1,1,0,0,1,1,2067,500,1,26517,19,14,1,0,1,2016
55,0,0,0,3,0,NA,1,0,0,3,2,1,0,1,0,0,1,2,2067,500,1,26517,19,14,1,0,1,2016
78,0,0,0,3,0,NA,5,0,0,3,1,1,0,6,0,0,0,1,2114,204.27553,1,26518,19,14,1,0,5,2016
54,0,0,0,2,0,NA,1,0,1,3,2,1,0,1,0,0,1,1,2145,323.46417,1,26519,19,14,1,0,1,2016
54,0,0,0,2,0,NA,1,0,0,3,2,1,1,1,0,0,1,2,2145,323.46417,1,26519,19,14,1,0,1,2016
26,0,0,0,1,0,NA,1,0,0,3,4,1,1,1,0,1,1,1,1327,112.83076,4,26520,19,14,1,0,2,2016
25,0,0,1,1,0,NA,1,0,0,3,4,1,0,1,0,1,1,2,1327,112.83076,1,26520,19,14,1,0,1,2016
5,0,0,0,1,0,NA,1,0,0,1,4,1,0,6,0,0,1,3,1331,112.83076,4,26520,19,14,1,0,0,2016
0,0,0,0,1,0,NA,1,0,0,1,4,1,0,6,0,0,1,4,1595,112.83076,4,26520,19,14,1,0,0,2016
54,0,0,0,2,0,NA,1,0,0,4,4,1,1,1,0,1,1,1,1119,224.66301,1,26521,19,14,1,0,1,2016
38,0,0,0,2,0,NA,1,0,0,4,4,1,0,1,0,1,1,2,1119,224.66301,1,26521,19,14,1,0,4,2016
15,0,0,0,1,0,NA,1,0,0,2,4,1,1,6,0,0,1,3,1345,224.66301,1,26521,19,14,1,0,4,2016
14,0,0,0,1,0,NA,1,0,0,2,4,1,1,6,0,0,1,4,1648,224.66301,1,26521,19,14,1,0,0,2016
36,2,0,1,1,1,6,5,1,0,2,1,1,0,4,1,0,0,1,952,51.901711,1,26522,19,14,1,0,2,2016
38,0,0,0,2,0,NA,1,0,0,2,4,1,0,1,0,1,0,1,1256,424.75549,1,26523,19,14,1,0,2,2016
43,0,0,1,3,0,NA,1,0,0,2,4,1,1,1,0,1,0,2,1256,424.75549,1,26523,19,14,1,0,1,2016
19,0,0,0,3,0,NA,1,0,0,1,4,1,0,6,0,0,0,3,1500,424.75549,1,26523,19,14,1,0,1,2016
17,0,0,1,1,0,NA,1,0,0,1,4,1,0,6,0,0,0,4,1500,424.75549,1,26523,19,14,1,0,1,2016
51,0,0,0,4,0,NA,1,0,0,1,2,1,1,1,0,0,1,1,1950,500,1,26524,19,14,1,0,1,2016
49,0,0,0,4,0,NA,1,0,0,1,2,1,0,1,0,0,1,2,1950,500,1,26524,19,14,1,0,1,2016
30,0,0,0,3,0,NA,1,0,0,1,4,1,0,1,0,1,0,1,1177,341.16327,1,26525,19,14,1,0,1,2016
30,0,0,0,2,0,NA,1,0,0,3,4,1,1,1,0,1,0,2,1177,341.16327,1,26525,19,14,1,1,1,2016
8,0,0,0,1,0,NA,1,0,0,1,4,1,0,6,0,0,0,3,1178,341.16327,1,26525,19,14,1,0,0,2016
7,0,0,0,1,0,NA,1,0,0,1,4,1,1,6,0,0,0,4,1480,341.16327,1,26525,19,14,1,0,0,2016
62,0,0,0,4,0,NA,5,0,0,1,1,1,0,5,0,0,1,1,2014,252.32341,1,26526,19,14,1,0,5,2016
47,0,0,1,3,0,NA,4,0,0,4,1,1,1,4,0,0,1,1,2129,285.42697,1,26528,19,14,1,1,3,2016
33,0,0,0,1,0,NA,3,0,0,4,2,1,0,6,0,1,0,1,1126,71.738998,2,26529,19,14,1,0,1,2016
9,0,0,0,1,0,NA,3,0,0,3,2,1,1,6,0,0,0,2,1258,71.738998,2,26529,19,14,1,0,0,2016
85,0,0,1,1,0,NA,5,0,0,4,1,1,0,5,0,0,0,1,2114,107.03792,1,26530,19,14,1,0,5,2016
75,0,0,1,2,0,NA,1,0,0,4,2,1,0,1,0,0,0,1,2114,198.5481,1,26531,19,14,1,0,5,2016
76,0,0,1,1,0,NA,1,0,0,4,2,1,1,1,0,0,0,2,2114,198.5481,1,26531,19,14,1,0,5,2016
85,0,0,1,2,0,NA,5,0,0,3,1,1,0,2,0,0,0,1,2114,500,1,26532,19,14,1,0,5,2016
32,0,0,0,4,0,NA,4,0,0,4,1,0,1,6,0,0,0,1,2587,0,1,26533,19,14,1,0,4,2016
61,0,0,0,3,0,NA,4,0,0,1,1,1,1,4,0,0,1,1,2618,405.57944,1,26534,19,14,1,0,1,2016
51,0,0,0,3,0,NA,1,0,0,2,5,1,1,1,0,1,1,1,1482,171.46292,1,26535,19,14,1,0,1,2016
39,0,0,0,3,0,NA,1,0,0,2,5,1,0,1,0,1,1,2,1482,171.46292,1,26535,19,14,1,0,4,2016
17,0,0,0,1,0,NA,1,0,0,2,5,1,1,6,0,0,1,3,1649,171.46292,1,26535,19,14,1,0,4,2016
14,0,0,0,1,0,NA,1,0,0,2,5,1,0,6,0,0,1,4,1227,171.46292,1,26535,19,14,1,0,0,2016
1,0,0,0,1,0,NA,1,0,0,1,5,1,1,6,0,0,1,5,1714,171.46292,1,26535,19,14,1,0,0,2016
36,0,0,0,4,0,NA,1,0,1,1,3,1,1,1,0,1,1,1,2754,500,1,26536,19,14,1,0,1,2016
29,0,0,0,4,0,NA,1,0,1,1,3,1,0,1,0,1,1,2,2754,500,1,26536,19,14,1,0,1,2016
0,0,0,0,1,0,NA,1,0,0,1,3,1,1,6,0,0,1,3,3046,500,1,26536,19,14,1,0,0,2016
39,0,0,0,2,0,NA,2,0,1,2,4,1,1,4,0,1,1,1,1127,176.8181,1,26537,19,14,1,0,1,2016
18,0,0,0,1,0,NA,2,0,0,2,4,1,1,6,0,0,1,2,1153,176.8181,1,26537,19,14,1,0,1,2016
14,0,0,0,1,0,NA,2,0,0,2,4,1,1,6,0,0,1,3,884,176.8181,1,26537,19,14,1,0,0,2016
9,0,0,0,1,0,NA,2,0,0,2,4,1,1,6,0,0,1,4,896,176.8181,1,26537,19,14,1,0,0,2016
58,0,0,0,2,0,NA,1,0,1,3,2,1,0,1,0,0,1,1,2067,315.34875,1,26538,19,14,1,0,1,2016
56,0,0,0,2,0,NA,1,0,1,3,2,1,1,1,0,0,1,2,2067,315.34875,1,26538,19,14,1,1,1,2016
37,0,0,0,4,0,NA,1,0,0,2,3,1,1,1,0,1,1,1,1432,500,1,26539,19,14,1,0,1,2016
37,0,0,0,2,0,NA,1,0,0,2,3,1,0,1,0,1,1,2,1432,500,1,26539,19,14,1,0,4,2016
2,0,0,0,1,0,NA,1,0,0,1,3,1,1,6,0,0,1,3,955,500,1,26539,19,14,1,0,0,2016
37,0,0,0,1,0,NA,1,0,0,2,9,0,0,1,0,1,1,1,1482,31.478451,1,26540,19,14,1,0,4,2016
39,0,0,0,1,0,NA,1,0,0,2,9,0,1,1,0,1,1,2,1482,31.478451,1,26540,19,14,1,0,1,2016
16,0,0,0,1,0,NA,1,0,0,2,9,1,0,6,0,0,1,3,1607,31.478451,1,26540,19,14,1,0,1,2016
13,0,0,0,1,0,NA,1,0,0,2,9,1,0,6,0,0,1,4,1292,31.478451,1,26540,19,14,1,0,0,2016
11,0,0,0,1,0,NA,1,0,0,2,9,1,0,6,0,0,1,5,1420,31.478451,1,26540,19,14,1,0,0,2016
8,0,0,0,1,0,NA,1,0,0,2,9,1,0,6,0,0,1,6,1240,31.478451,1,26540,19,14,1,0,0,2016
7,0,0,0,1,0,NA,1,0,0,2,9,1,0,6,0,0,1,7,1323,31.478451,1,26540,19,14,1,0,0,2016
4,0,0,0,1,0,NA,1,0,0,2,9,1,0,6,0,0,1,8,1414,31.478451,1,26540,19,14,1,0,0,2016
0,0,0,0,1,0,NA,1,0,0,2,9,1,0,6,0,0,1,9,1515,31.478451,1,26540,19,14,1,0,0,2016
35,0,0,0,2,0,NA,3,0,0,4,6,1,0,6,0,1,0,1,1102,0,1,26541,19,14,1,0,4,2016
14,0,0,0,1,0,NA,3,0,0,4,6,1,0,6,0,0,0,2,1035,0,1,26541,19,14,1,0,0,2016
11,0,0,0,1,0,NA,3,0,0,4,6,1,1,6,0,0,0,3,878,0,1,26541,19,14,1,0,0,2016
1,0,0,0,1,0,NA,3,0,0,3,6,1,1,6,0,0,0,4,934,0,1,26541,19,14,1,0,0,2016
1,0,0,0,1,0,NA,3,0,0,3,6,1,1,6,0,0,0,5,934,0,1,26541,19,14,1,0,0,2016
29,0,0,0,3,0,NA,4,0,0,2,6,1,1,6,0,1,0,6,1102,312.62671,1,26541,19,14,1,0,1,2016
34,0,0,0,3,0,NA,1,0,0,2,4,1,0,1,0,1,1,1,1305,464.92761,1,26542,19,14,1,1,1,2016
33,0,0,0,3,0,NA,1,0,0,2,4,1,1,1,0,1,1,2,1305,464.92761,1,26542,19,14,1,1,1,2016
11,0,0,0,1,0,NA,1,0,0,1,4,1,0,6,0,0,1,3,970,464.92761,1,26542,19,14,1,0,0,2016
8,0,0,0,1,0,NA,1,0,0,1,4,1,1,6,0,0,1,4,1118,464.92761,1,26542,19,14,1,0,0,2016
33,0,0,0,3,0,NA,1,0,0,2,6,1,0,1,0,1,1,1,1491,432.65866,1,26543,19,14,1,0,1,2016
39,0,0,0,3,0,NA,1,0,0,2,6,1,1,1,0,1,1,2,1491,432.65866,1,26543,19,14,1,0,1,2016
10,0,0,0,1,0,NA,1,0,0,1,6,1,0,6,0,0,1,3,1320,432.65866,1,26543,19,14,1,0,0,2016
8,0,0,0,1,0,NA,1,0,0,1,6,1,1,6,0,0,1,4,825,432.65866,1,26543,19,14,1,0,0,2016
6,0,0,0,1,0,NA,1,0,0,1,6,1,0,6,0,0,1,5,1458,432.65866,1,26543,19,14,1,0,0,2016
3,0,0,0,1,0,NA,1,0,0,1,6,1,0,6,0,0,1,6,1600,432.65866,1,26543,19,14,1,0,0,2016
69,0,0,0,3,0,NA,5,0,0,2,1,1,0,5,0,0,1,1,1935,126.14586,1,26544,19,14,1,0,1,2016
63,0,0,0,4,0,NA,1,0,0,4,2,1,1,1,0,0,1,1,2014,500,1,26545,19,14,1,0,1,2016
61,0,0,1,2,0,NA,1,0,0,4,2,1,0,1,0,0,1,2,2014,500,1,26545,19,14,1,0,3,2016
64,0,0,0,4,0,NA,4,0,0,3,1,1,1,6,0,0,1,1,2466,500,1,26547,19,14,1,0,5,2016
55,0,0,0,2,0,NA,1,0,0,3,3,1,1,1,0,0,1,1,2551,500,1,26548,19,14,1,0,1,2016
57,0,0,0,2,0,NA,1,0,0,3,3,1,0,1,0,0,1,2,2551,500,1,26548,19,14,1,0,1,2016
22,0,0,0,2,0,NA,1,0,0,3,3,1,1,6,0,0,1,3,3427,500,1,26548,19,14,1,0,1,2016
48,0,0,0,3,0,NA,1,0,0,2,3,1,1,1,0,0,1,1,1326,360.74432,1,26549,19,14,1,0,1,2016
45,0,0,1,3,0,NA,1,0,0,2,3,1,0,1,0,0,1,2,1326,360.74432,1,26549,19,14,1,0,1,2016
18,0,0,0,3,0,NA,1,0,0,1,3,1,0,6,0,0,1,3,1607,360.74432,1,26549,19,14,1,0,4,2016
48,0,0,0,2,0,NA,1,0,0,2,4,1,1,1,0,1,1,1,1245,189.2869,1,26550,19,14,1,0,4,2016
37,0,0,0,1,0,NA,1,0,0,3,4,0,0,1,0,1,1,2,1245,189.2869,1,26550,19,14,1,0,1,2016
15,0,0,1,1,0,NA,1,0,0,2,4,1,0,6,0,0,1,3,992,189.2869,1,26550,19,14,1,0,4,2016
10,0,0,0,1,0,NA,1,0,0,2,4,1,0,6,0,0,1,4,967,189.2869,1,26550,19,14,1,0,0,2016
77,0,0,0,3,0,NA,4,0,1,2,1,1,1,5,0,0,1,1,2467,278.41998,1,26551,19,14,1,0,1,2016
36,0,0,0,3,0,NA,3,0,0,1,6,1,0,6,0,1,1,1,1436,167.18579,1,26552,19,14,1,0,1,2016
13,0,0,0,1,0,NA,3,0,0,1,6,1,0,6,0,0,1,2,1599,167.18579,4,26552,19,14,1,0,0,2016
9,0,0,0,1,0,NA,3,0,0,1,6,1,0,6,0,0,1,3,1710,167.18579,1,26552,19,14,1,0,0,2016
7,0,0,0,1,0,NA,3,0,0,1,6,1,1,6,0,0,1,4,1074,167.18579,4,26552,19,14,1,0,0,2016
2,0,0,0,1,0,NA,3,0,0,1,6,1,1,6,0,0,1,5,1334,167.18579,4,26552,19,14,1,0,0,2016
0,0,0,0,1,0,NA,3,0,0,1,6,1,1,6,0,0,1,6,1551,167.18579,4,26552,19,14,1,0,0,2016
50,0,0,0,1,0,NA,1,0,1,3,7,0,1,1,0,1,0,1,1166,93.028503,1,26553,19,14,1,0,1,2016
46,0,0,0,2,0,NA,1,0,1,3,7,0,0,1,0,1,0,2,1166,93.028503,1,26553,19,14,1,0,4,2016
14,0,0,0,1,0,NA,1,0,0,3,7,1,1,6,0,0,0,3,1663,93.028503,1,26553,19,14,1,0,0,2016
10,0,0,0,1,0,NA,1,0,0,3,7,1,1,6,0,0,0,4,1464,93.028503,1,26553,19,14,1,0,0,2016
9,0,0,0,1,0,NA,1,0,0,3,7,1,0,6,0,0,0,5,1194,93.028503,1,26553,19,14,1,0,0,2016
9,0,0,0,1,0,NA,1,0,0,3,7,1,1,6,0,0,0,6,1698,93.028503,1,26553,19,14,1,0,0,2016
7,0,0,0,1,0,NA,1,0,0,3,7,1,1,6,0,0,0,7,1494,93.028503,1,26553,19,14,1,0,0,2016
31,0,0,0,4,0,NA,1,0,0,2,4,1,1,1,0,1,1,1,1092,500,1,26554,19,14,1,0,1,2016
